dataset,id,category,prompt,ai_response,answer_text,reference_context,sim_answer_question,sim_answer_context,drift_q,drift_ctx,pc1,pc2,pc3,cluster
hybrid_rag,216,Sensory & Physical,What is the impact of 'Background Noise' on a child with a Cochlear Implant?,"Answer: Staff may consider reducing excess noise and sounds in the environment to help pupils with hearing impairments focus on tasks more easily. Background noise can be particularly challenging for children who are deaf or have difficulty acquiring spoken language, as it adds to the cognitive load of processing speech. Minimising background noise through sound-absorbing materials is a practical step that settings may find helpful.","Staff may consider reducing excess noise and sounds in the environment to help pupils with hearing impairments focus on tasks more easily. Background noise can be particularly challenging for children who are deaf or have difficulty acquiring spoken language, as it adds to the cognitive load of processing speech. Minimising background noise through sound-absorbing materials is a practical step that settings may find helpful.","hearing (HH) have some residual hearing that can often be supported with hearing aids,
cochlear implants, or other assistive listening devices. The degree and nature of hearing
impairment can vary widely depending on factors such as the age of onset, severity, and
whether it is congenital or acquired.
Risk factors for hearing impairment in children include genetic factors, exposure to loud
noises, certain infections, and complications during birth (Olusanya et al., 2014). Hearing
impairment can lead to developmental delays in speech and language, social skills,
academic performance, and emotional well-being. Children with hearing impairments, for
example children who are deaf, often experience limited or altered access to spoken
language, as speech perception can be challenging and may impact speech production
skills and speech intelligibility (Spencer et al., 2011). Some children with hearing
impairments (e.g., those with difficulty acquiring spoken language) may also experience

for pupils with different types of SEND including SLCN. For example, in a randomised
controlled trial, Dockrell and Sheild (2006) found that speed of processing for children
and young people with SEND can be negatively impacted by background babble and
external noises such as sirens or lorries. Therefore, minimising background noise and
even considering acoustic panelling can help support learning.
Considerations for supportive classroom environments summary
Fostering a rich oral language environment
CSCOT audit tool to help identify areas of classroom or early years setting
improvement
Minimising cognitive load
Reducing background noise where possible
Collaborative practices
If an outside referral to speech and language has been made, the question of who is
responsible in the classroom for supporting the learners' needs with SLCN (Vivash et al.,
2018) may arise. The evidence base is heavily comprised of studies focusing on

by installing ramps or lifts, and widening doorways). Similarly, the layout of the physical
environment in a setting can be arranged to allow independent movement with clear
pathways. Small changes (like where a child sits, or how they transition between lessons)
can enhance accessibility and inclusion.
Children with hearing impairment may find it difficult to focus on tasks in a noisy
environment (Greenaway et al., 2022). For example, research into secondary pupils'
impressions of their school's acoustic environment found that noisiest spaces were
sports halls, assembly halls, corridors and dining rooms. Pupils with additional learning
30
needs (e.g., hearing impairment or receiving learning support) reported being significantly
more affected by poor school acoustics, school location and build (Connolly et al., 2013).
Therefore, settings may consider reducing excess noise and sounds. Educators can
minimise background noise with sound-absorbing materials such as carpeting, wallpaper,",0.6252505215133398,0.8359975655465162,0.3747494784866602,0.16400243445348384,5.124356752190938,-8.679861080065516,-10.806239963587926,0
hybrid_rag,217,Sensory & Physical,How do I support a student with 'Chronic Fatigue' in a secondary setting?,"Answer: Staff may find it helpful to consider whether the student's needs are being met by strong, evidence-based support provided by the college. Where that is not enough, specialist help can be involved at any point for advice on the best way to support the student. The college should keep the student's needs under regular review and involve them closely in all stages of planning around their individual circumstances.","Staff may find it helpful to consider whether the student's needs are being met by strong, evidence-based support provided by the college. Where that is not enough, specialist help can be involved at any point for advice on the best way to support the student. The college should keep the student's needs under regular review and involve them closely in all stages of planning around their individual circumstances.","support for students with SEN, colleges and 16-19 academies may find the broad
areas of need and support outlined in Chapter 6 helpful (paragraph 6.28 onwards).
7.23 Colleges should ensure they have access to external specialist services and
expertise. These can include, for example, educational psychologists, Child and
Adolescent Mental Health Services (CAMHS), specialist teachers and support
services, supported employment services and therapists. They can be involved at
any point for help or advice on the best way to support a student with SEN or a
disability. Specialist help should be involved where the student's needs are not being
met by the strong, evidence-based support provided by the college. Where, despite
the college having taken relevant and purposeful action to identify, assess and meet
the needs of the student, the student is still not making the expected progress, the
college or young person should consider requesting an EHC needs assessment (see
Chapter 9).

declare whether they have a learning need, a disability or a medical condition which
will affect their learning. If a student makes a declaration the college should discuss
with the student how they will provide support. Any screenings and assessments
should be differentiated and proportionate to the likely level of SEN.
7.11 Some needs may emerge after a student has begun a programme. Teaching staff
should work with specialist support to identify where a student may be having
difficulty which may be because of SEN.
7.12 Students who fell behind at school, or who are studying below level 2, should have
their needs identified and appropriate support should be provided. It should not be
assumed that they have SEN just because they have lower attainment levels than
the majority of their peers. They may do, but this should be identified specifically and
supported. Equally it should not be assumed that students working on higher level

114
7.14 Support should be evidence based. This means that colleges should be aware of
effective practice in the sector and elsewhere, and personalise it for the individual.
They should keep the needs of students with SEN or disabilities under regular
review. Colleges should take a cyclical approach to assessing need, planning and
providing support, and reviewing and evaluating that support so that it can be
adjusted where necessary. They should involve the student and, particularly for
those aged 16 to 18, their parents, closely at all stages of the cycle, planning around
the individual, and they should ensure that staff have the skills to do this effectively.
Assessing what support is needed
7.15 Where a student is identified as having SEN and needing SEN support, colleges
should bring together all the relevant information from the school, from the student,
from those working with the student and from any screening test or assessment the",0.5473297036684274,0.7520280536611583,0.45267029633157263,0.24797194633884168,-6.883907898054024,-0.30704388502827634,4.481465103898777,5
hybrid_rag,218,Sensory & Physical,What are the best ways to promote 'Independence' for students with physical needs?,"Answer: Staff may consider adapting the layout of spaces to reduce visual clutter and promote independence by placing essential items within easy reach. Minimising background noise with sound-absorbing materials can also help learners focus without distraction. Prioritising comfort through ambient lighting, temperature control, or suitable seating arrangements supports both physical wellbeing and concentration.","Staff may consider adapting the layout of spaces to reduce visual clutter and promote independence by placing essential items within easy reach. Minimising background noise with sound-absorbing materials can also help learners focus without distraction. Prioritising comfort through ambient lighting, temperature control, or suitable seating arrangements supports both physical wellbeing and concentration.","Physical and social environmental adaptations, specialist equipment, and support from
physiotherapists, occupational therapists, speech and language therapists, teaching
assistants, and early years practitioners can play a key role in promoting access to
learning and helping students with sensory and/or physical needs reach their learning
potential. Early intervention and inclusive practices are particularly important in
supporting positive educational outcomes. However, there is no one-size-fits-all approach
to inclusion and accessibility. Each setting and individual student will vary and thus it is
important to understand the specific barriers and address them (Opie et al., 2017).
There are numerous changes or adaptation that schools can consider to make their
settings more inclusive. Settings can ensure level access to spaces in the school (e.g.,
by installing ramps or lifts, and widening doorways). Similarly, the layout of the physical

However, inconsistencies in study methodologies and outcome reporting highlight the
need for more rigorous research in terms of identification and support of needs of
children and young people with sensory and/or physical needs. While assistive
technologies show promise, greater replication and standardisation are necessary to
confirm their academic benefits. Similarly, computer-assisted instruction (CAI)
interventions appear useful for students with vision impairments but require better
implementation strategies and educator involvement.
Conclusions
Overall, there is a growing body of evidence on identifying and supporting children and
young people with sensory and/or physical needs from which we can draw some
preliminary conclusions about best practices for mainstream educators. However, many
studies are still very small-scale or low in quality which limit the degree to which we can
generalise some of this evidence. Further research is needed to validate these strategies

minimise background noise with sound-absorbing materials such as carpeting, wallpaper,
curtains, or soft-furnishings. Teachers can also ensure that their faces can be seen when
speaking and giving instructions.
Attending to the 'three Cs' can support environmental access and inclusion of learners
with physical and sensory needs: limiting visual clutter, reducing cacophony, and
prioritising comfort. Minimising visual and auditory stimuli can help to reduce
overstimulation, helping to improve attention and concentration. Prioritising physical
comfort such as ambient lighting, temperature, or seating can also help children and
young people maintain focus and improve physical wellbeing (Barrett et al., 2015; Zihl &
Dutton, 2015).
Targeted support
In this section, we review several findings that address targeted support techniques for
children and young people with sensory and/or physical needs. Although many of these",0.40295047743969925,0.59764198752127,0.5970495225603007,0.40235801247873004,3.9182806562361723,-16.288549348524814,3.591545029973729,0
hybrid_rag,219,Sensory & Physical,How can I adapt 'Art and Design' for a student with a visual impairment?,"Answer: Staff may consider adapting Art and Design lessons to include more descriptive explanations of materials and processes, which can benefit all learners. Using tactile graphics or raised images alongside verbal descriptions can enhance engagement for students with visual impairments. The school can also explore assistive technology such as digital drawing tools that offer voice output or haptic feedback.","Staff may consider adapting Art and Design lessons to include more descriptive explanations of materials and processes, which can benefit all learners. Using tactile graphics or raised images alongside verbal descriptions can enhance engagement for students with visual impairments. The school can also explore assistive technology such as digital drawing tools that offer voice output or haptic feedback.","with sensory and/or physical needs, the current evidence base remains limited. There is
a clear need for larger-scale studies using randomised controlled trials to strengthen our
understanding of what works. Nevertheless, this review identified several promising
techniques.
Environmental adaptations such as level access, reduced noise, and minimised visual
clutter support engagement and comfort for learners with sensory and/or physical needs.
The importance of early intervention, setting-specific adjustments, and collaboration with
therapists and specialists was underscored. Teachers can play a key role in reducing
visual or auditory overstimulation and managing transitions through simple, low-cost
adaptations that prioritise comfort and clarity in the learning environment.
Assistive technology was shown to offer promise, particularly for students with vision
impairments, but the quality of evidence was mixed. While some studies showed benefits

performance and emphasised the importance of parental involvement in school life.
Although the low prevalence of vision impairment often means only one child with vision
impairment is in a mainstream class, many of the adaptations made for these students,
such as more descriptive explanations, benefit all learners. However, accurate instruction
and tailored feedback was underscored, with teacher expertise shown to have a direct
impact on VI learner outcomes.
Increased teacher knowledge of vision impairment enhances inclusive participation, and
when teachers are actively involved in creating alternative resources, both they and their
students report positive experiences. For example, learners with VI often use their bodies
as tools for measuring and counting. Teachers play a key role in helping these students
connect their informal, physical experiences with formal mathematical concepts. Well-
informed and teachers who reflect on their practice are linked to better outcomes for VI

personalised support to benefit fully from them.
3. The Tactile Graphics with Voice (TGV) (Baker et al, 2014), is a system designed
to support students with vision impairments, especially those who are not fluent in
Braille. TGV combines raised tactile graphics with embedded audio prompts that
students can access on demand, typically by touching specific areas of the
graphic. This allows learners to explore mathematical content such as charts,
shapes, or graphs, using both touch and sound, creating a multisensory learning
experience. Research showed that for students who were not confident Braille
readers, TGV provided an efficient and accessible way to engage with maths
materials, supporting greater independence and understanding.
With Modification, technology begins to change the nature of the task itself. For instance,
students might use a shared Google Doc to collaborate on writing, provide peer feedback",0.710591044415038,0.7365315030933272,0.28940895558496205,0.26346849690667284,10.814309215764503,-4.651953561992279,-1.9950783635099951,4
hybrid_rag,220,Sensory & Physical,What is the role of 'Habilitation Support' for students with VI?,"Answer: The school can consider Habilitation Support as part of provision for children and young people with vision impairment who require specialist help to access their learning. This is distinct from Assistive Technology, which improves outcomes through simple adaptations like audio feedback or tactile graphs. The specific needs of each student would determine whether Habilitation Support is appropriate alongside other forms of support.","The school can consider Habilitation Support as part of provision for children and young people with vision impairment who require specialist help to access their learning. This is distinct from Assistive Technology, which improves outcomes through simple adaptations like audio feedback or tactile graphs. The specific needs of each student would determine whether Habilitation Support is appropriate alongside other forms of support.","informed and teachers who reflect on their practice are linked to better outcomes for VI
learners, unless there are additional cognitive difficulties. The Klingenberg et al. (2019)
review found that with appropriate curriculum materials, 10 out of 12 students with VI
performed as well as their sighted peers. However, this success was closely linked to the
quality of the learning environment and teacher competence. Reflective practice and
teacher attitudes were found to be particularly influential.
Finally, a central concern raised across the body of research in this REA was the
inconsistency in research approaches, with the authors calling for more randomised
controlled trials (RCTs) to strengthen the evidence base.
38
Effective STEM support for children and young people with sensory and/or
physical impairments summary
Assistive technology works: Simple adaptations (like audio feedback or tactile
graphs) can significantly improve maths outcomes for those with VI

individualised intervention planning. However, research on the academic impact of AT for
children and young people with hearing impairment remains limited, with a strong need
for rigorous and replicable intervention studies.
One major limitation across these studies on AT in our REA was the lack of technology
training for students, and general usability for educators which is concerning given that
limited technology proficiency contributes to AT abandonment. Moreover, the
32
involvement of specialists in implementing AT was limited, with less than one-third of
studies involving Qualified Teachers of Visually Impaired Children and Young People
(QTVIs) AT specialists, or special educators. Findings from Hoskin et al. (2024) suggest
that teacher competence and reflective practice are important for improving outcomes in
students with VI. Many studies also failed to specify educators' roles in troubleshooting
devices, navigating applications, or providing instructional support.

6.34 Some children and young people require special educational provision because they
have a disability which prevents or hinders them from making use of the educational
facilities generally provided. These difficulties can be age related and may fluctuate
over time. Many children and young people with vision impairment (VI), hearing
impairment (HI) or a multi-sensory impairment (MSI) will require specialist support
and/or equipment to access their learning, or habilitation support. Children and
young people with an MSI have a combination of vision and hearing difficulties.
Information on how to provide services for deafblind children and young people is
available through the Social Care for Deafblind Children and Adults guidance
published by the Department of Health (see the References section under Chapter 6
for a link).
6.35 Some children and young people with a physical disability (PD) require additional",0.6055179579340486,0.6580067909406462,0.3944820420659514,0.3419932090593538,2.394639988474895,-4.31371857605124,-5.875688863903248,3
hybrid_rag,221,Sensory & Physical,How do I manage 'Movement Breaks' in a small classroom?,"Answer: Staff may use movement breaks to help regulate and promote on-task behaviour, especially when linked to student interests or developmental stage. These can be provided throughout the day using activities such as taking a message or collecting an item. The school can also consider seating arrangements that minimise distractions while supporting focus.","Staff may use movement breaks to help regulate and promote on-task behaviour, especially when linked to student interests or developmental stage. These can be provided throughout the day using activities such as taking a message or collecting an item. The school can also consider seating arrangements that minimise distractions while supporting focus.","Make expectations for behaviour explicit by giving clear targets, explanations and
modeling - don't assume that students should 'know' what to do
Where possible, create a quiet area both for working and as a 'quiet time' zone
Use a visual timer to measure and extend time on task - start small and praise,
praise, praise
Teach students how to use post-it notes for questions and ideas rather than
interruptions (when appropriate)
Legitimise movement by getting student to take a message, collect an item, use a
'stress ball' or similar if necessary
Give a set time for written work and do not extend into breaks to 'catch up' - the
student will need these breaks
Use student's name and give eye contact before giving instructions (unless eye-
contact is an issue)
Consider seating - student seated at the back of the class may not be as tempted
to turn around
Personalise teaching where possible to reflect students' interests
Communicate in a calm, clear manner

Use movement and sensory breaks throughout
the day to help the child regulate and promote
Provide activities linked to interests,
focus and attention
experiences and developmental stage
Provide support to manage time limited tasks,
Provide memory aids, e.g. alphabet strips,
e.g. sand timer, egg timer
number squares, key words lists, word banks,
key words with pictures and symbols
Modify the language that adults use; reduce,
slow down, give take up time
Teach memory skills - memory games,
multi-sensory prompts, mind mapping tools,
Play anticipation games, e.g. ready steady go,
barrier games www.oxfordshire.gov.uk/sites/
hide/reveal something from a box, peek a boo
default/files/file/adult-social-care-providers/
developingauditorymemoryskills.pdf
Provide opportunities to develop listening and
attention skills, e.g. listening to sounds in the
Set tasks with clear goals and break down into
environment, discriminating between sounds,
smaller supported steps
action songs

Teach good/active listening skills and reinforce
questioning
through visuals, praise and modelling
Promote attention and on task behaviour
Develop planning and organisation skills
through task sheets, visual supports, task
through work breaks, task sheets, predictable
management boards, checklists
routines, and additional physical movement
breaks or brain breaks throughout the day
Photograph the whiteboard using a tablet and
bring it to your table, this acts as a memory
Consider seating arrangements to minimise
aide and supports focus as attention is kept
distractions, support focus and lessen
on one work area
fatigue, and provide quiet spaces that
consider individual sensory needs of the
Place strong emphasis on meta-cognitive
child or young person
approaches, e.g. how can you help yourself to
remember this?
Consider equipment and aids, such as bands,
wobble cushions, and fidget toys
Keep tasks short, build in variety and repeat
information in different ways",0.685171845316173,0.5113319751005454,0.31482815468382697,0.4886680248994546,-1.53619238668763,-8.475718030332008,4.697330815554442,3
hybrid_rag,222,Sensory & Physical,What are the benefits of 'Weighted Blankets' or lap pads?,"Answer: The evidence for Weighted Blankets and lap pads as a targeted support technique is limited to one small-scale study with a very small sample size. The study found that these tools may help reduce anxiety in children with autism but did not explore their impact on attention or academic performance. Their use would be best considered within specialist provision where individualised, intensive support can be provided.","The evidence for Weighted Blankets and lap pads as a targeted support technique is limited to one small-scale study with a very small sample size. The study found that these tools may help reduce anxiety in children with autism but did not explore their impact on attention or academic performance. Their use would be best considered within specialist provision where individualised, intensive support can be provided.","minimise background noise with sound-absorbing materials such as carpeting, wallpaper,
curtains, or soft-furnishings. Teachers can also ensure that their faces can be seen when
speaking and giving instructions.
Attending to the 'three Cs' can support environmental access and inclusion of learners
with physical and sensory needs: limiting visual clutter, reducing cacophony, and
prioritising comfort. Minimising visual and auditory stimuli can help to reduce
overstimulation, helping to improve attention and concentration. Prioritising physical
comfort such as ambient lighting, temperature, or seating can also help children and
young people maintain focus and improve physical wellbeing (Barrett et al., 2015; Zihl &
Dutton, 2015).
Targeted support
In this section, we review several findings that address targeted support techniques for
children and young people with sensory and/or physical needs. Although many of these

positive impact on cognitive, motor, and academic outcomes in children with learning
disorders. However, more rigorous research is necessary to strengthen the evidence
base and clarify the role of PM interventions in mental health.
Carroll et al. (2017) summarised evidence from four studies that had investigated the
benefits of physical activity on attention and behaviour. They found that there was
evidence that regular aerobic activity can be effective in reducing poor attention and
behavioural difficulties when used alongside other interventions (which were not specified
in the original study). However, the use of fiddle toys or exercise balls as seating did not
have strong evidence.
Support and intervention summary
Children and young people with cognition and learning needs often face challenges in
areas of maths, numeracy, reading, spelling, and writing. These difficulties are
compounded by challenges in cognitive processes and executive functions. Research

programmes. As such, these interventions are likely best suited for specialist 'tier 3'
provision, where intensive, individualised support is required.
Mindfulness training has been shown to improve mental health outcomes, such as stress,
depression, and anxiety in children and young people (Kallapiran et al., 2015). While it
may also help with attention and on-task behaviour, the evidence for these effects is
weaker. Another rapid evidence assessment (Carroll et al., 2017) found that mindfulness
training may lead to small benefits for attention and on-task behaviour but there was no
evidence of impact on academic performance or behaviour. Additionally, the number of
sessions needed varied. However, caution should be taken when using this tool as
studies have found that mindfulness training can sometimes lead to worse outcomes in
hyperactivity/inattention and emotional problems (e.g., Kuyken et al., 2022). For example,",0.5716259157815827,0.5962150538976467,0.4283740842184173,0.40378494610235327,-2.457246357117974,0.8089781448293206,-10.857381415306646,1
hybrid_rag,223,Sensory & Physical,How can I adapt a 'Music Lesson' for a student with a physical disability?,"Answer: Staff may consider adapting music lessons to ensure students can access and engage with the activity without additional barriers. This could involve adjusting seating or positioning within the room, using assistive technology for instruments where possible, or modifying tasks to reduce physical strain. The specific adjustment will depend on the individual student's needs and how those interact with the lesson environment.","Staff may consider adapting music lessons to ensure students can access and engage with the activity without additional barriers. This could involve adjusting seating or positioning within the room, using assistive technology for instruments where possible, or modifying tasks to reduce physical strain. The specific adjustment will depend on the individual student's needs and how those interact with the lesson environment.","Physical and social environmental adaptations, specialist equipment, and support from
physiotherapists, occupational therapists, speech and language therapists, teaching
assistants, and early years practitioners can play a key role in promoting access to
learning and helping students with sensory and/or physical needs reach their learning
potential. Early intervention and inclusive practices are particularly important in
supporting positive educational outcomes. However, there is no one-size-fits-all approach
to inclusion and accessibility. Each setting and individual student will vary and thus it is
important to understand the specific barriers and address them (Opie et al., 2017).
There are numerous changes or adaptation that schools can consider to make their
settings more inclusive. Settings can ensure level access to spaces in the school (e.g.,
by installing ramps or lifts, and widening doorways). Similarly, the layout of the physical

pupils with the same disability might need different adjustments to
overcome the disadvantage. It is important not to make assumptions about
a disabled pupil's needs, because this may lead a school to provide a
completely ineffective adjustment.
99
Technical guidance for schools in England
Example:
A school admits a disabled pupil who is deaf and decides, without consulting
the pupil, to install an induction loop in all teaching rooms - but the pupil does
not use a hearing aid and so is unable to benefit from the induction loop. The
pupil reads lips and so a reasonable adjustment would have been to tell all
staff to ensure that they face the pupil when speaking to him.
6.37 It is unlikely to be reasonable for a school to have to make an adjustment
involving little benefit in reducing the disadvantage experienced by the
disabled pupil, even if the pupil requests this. If this is the only possibility,
however, of avoiding the disadvantage and there is a prospect of it having

disabled pupils undoubtedly include the use of some auxiliary aids, such as
coloured overlays for dyslexic pupils, pen grips, adapted PE equipment,
adapted keyboards and computer software.
6.8 The duty to make reasonable adjustments requires a school to take positive
steps to ensure that disabled pupils can fully participate in the education
provided by the school, and that they can enjoy the other benefits, facilities
and services that the school provides for pupils.
6.9 Many reasonable adjustments are inexpensive and will often involve a
change in practice rather than the provision of expensive pieces of
equipment or additional staff.
6.10 A school's duty to make reasonable adjustments is an anticipatory one
owed to disabled pupils generally, and therefore schools need to think in
advance about what disabled pupils might require and what adjustments
might need to be made for them.
To whom does the duty apply?",0.6251800548567982,0.6027109688375327,0.3748199451432018,0.3972890311624673,1.464408630426521,-11.896074452714128,0.3911191390981369,3
hybrid_rag,224,Sensory & Physical,What is the impact of 'Classroom Layout' on students with mobility aids?,"Answer: Staff may consider arranging clear pathways and independent movement within the setting to enhance accessibility for students with mobility aids. Small changes such as where a child sits or transitions between lessons can make a significant difference in inclusion. The school's physical environment, including noise levels, is also worth reviewing as pupils with sensory needs are particularly affected by poor acoustics.","Staff may consider arranging clear pathways and independent movement within the setting to enhance accessibility for students with mobility aids. Small changes such as where a child sits or transitions between lessons can make a significant difference in inclusion. The school's physical environment, including noise levels, is also worth reviewing as pupils with sensory needs are particularly affected by poor acoustics.","classroom layout. Introducing motivational posters on the classroom walls prompted
discussions with the students about how to deal with different situations. Adding personal
touches to the classroom also encouraged informal discussions, which further improved
the relationship between the teacher and the class.
I think the changes made to the classroom have helped students build a
rapport with me faster, as well as feel more comfortable around me. This
has made my provision much more effective. Diarist - Teacher,
Secondary setting
In a further example, a support staff member in a primary setting implemented the
PACE⁴⁶ approach following USS training, to support a student's more positive
interactions with adults. This approach provided a framework that enabled the support
staff member to acknowledge and validate the student's emotions. The student
subsequently became less anxious and was able to remain at school for the whole day,
which they had previously been unable to do.

by installing ramps or lifts, and widening doorways). Similarly, the layout of the physical
environment in a setting can be arranged to allow independent movement with clear
pathways. Small changes (like where a child sits, or how they transition between lessons)
can enhance accessibility and inclusion.
Children with hearing impairment may find it difficult to focus on tasks in a noisy
environment (Greenaway et al., 2022). For example, research into secondary pupils'
impressions of their school's acoustic environment found that noisiest spaces were
sports halls, assembly halls, corridors and dining rooms. Pupils with additional learning
30
needs (e.g., hearing impairment or receiving learning support) reported being significantly
more affected by poor school acoustics, school location and build (Connolly et al., 2013).
Therefore, settings may consider reducing excess noise and sounds. Educators can
minimise background noise with sound-absorbing materials such as carpeting, wallpaper,

Physical and social environmental adaptations, specialist equipment, and support from
physiotherapists, occupational therapists, speech and language therapists, teaching
assistants, and early years practitioners can play a key role in promoting access to
learning and helping students with sensory and/or physical needs reach their learning
potential. Early intervention and inclusive practices are particularly important in
supporting positive educational outcomes. However, there is no one-size-fits-all approach
to inclusion and accessibility. Each setting and individual student will vary and thus it is
important to understand the specific barriers and address them (Opie et al., 2017).
There are numerous changes or adaptation that schools can consider to make their
settings more inclusive. Settings can ensure level access to spaces in the school (e.g.,
by installing ramps or lifts, and widening doorways). Similarly, the layout of the physical",0.7578621989201729,0.7787826143787754,0.24213780107982708,0.22121738562122462,2.7298144885339664,-8.255450096854137,-6.324084401911557,3
hybrid_rag,225,Sensory & Physical,How do I support a child with 'Sensory Seeking' behaviors?,"Answer: The pupil may benefit from targeted strategies that reduce sensory overload and promote calmness, such as a designated quiet area or visual timetables. Minimising background noise with sound-absorbing materials can also help create a more inclusive environment. Attending to the 'three Cs'—limiting visual clutter, reducing cacophony, and prioritising comfort—can support environmental access and inclusion of learners with sensory needs.","The pupil may benefit from targeted strategies that reduce sensory overload and promote calmness, such as a designated quiet area or visual timetables. Minimising background noise with sound-absorbing materials can also help create a more inclusive environment. Attending to the 'three Cs'—limiting visual clutter, reducing cacophony, and prioritising comfort—can support environmental access and inclusion of learners with sensory needs.","Many behaviour assessments are outdated as our understanding of autism and
how to support needs of autistic children have changed
The Strengths and Difficulties Questionnaire (SDQ) is an evidence-based tool
used for initial screening and can guide assessment
Ongoing monitoring of progress is important
Sensory processing assessment
Sensory processing refers to the way individuals perceive, interpret, and respond to
sensory input (e.g., sights, sounds, textures, smells, tastes, and movement). Autistic
individuals often experience atypical sensory processing, which can include hyper-
responsiveness (e.g., distress from loud noises), hypo-responsiveness (e.g., lack of
reaction to pain), or sensory-seeking behaviours (e.g., fascination with spinning objects),
affecting attention, behaviour, and participation in daily activities (Ben-Sasson et al.,
2009; Tavassoli et al., 2014).
Yeung and Thomacos (2020) conducted a scoping review to identify tools to measure

that work for them should also be a key consideration moving forward.
44
Conclusions
This review aimed to identify effective methods for the identification and support of
children and young people with sensory and/or physical needs in mainstream education
while highlighting where collaborative practice is essential. These needs included vision
impairment, hearing impairment, multi-sensory impairment (MSI), and physical disabilities
affecting fine or gross motor skills. While such needs are well recognised in the SEND
Code of Practice, our review found that the research on identification and support are still
predominantly grounded in medical and clinical models. Children and young people with
these needs often rely on specialist assessments and equipment to access the school
environment, and teachers may lack the tools or training to identify difficulties early or
assess how they affect learning and participation.

minimise background noise with sound-absorbing materials such as carpeting, wallpaper,
curtains, or soft-furnishings. Teachers can also ensure that their faces can be seen when
speaking and giving instructions.
Attending to the 'three Cs' can support environmental access and inclusion of learners
with physical and sensory needs: limiting visual clutter, reducing cacophony, and
prioritising comfort. Minimising visual and auditory stimuli can help to reduce
overstimulation, helping to improve attention and concentration. Prioritising physical
comfort such as ambient lighting, temperature, or seating can also help children and
young people maintain focus and improve physical wellbeing (Barrett et al., 2015; Zihl &
Dutton, 2015).
Targeted support
In this section, we review several findings that address targeted support techniques for
children and young people with sensory and/or physical needs. Although many of these",0.49160901383960715,0.6155541767585758,0.5083909861603928,0.3844458232414242,0.4215464087755246,-14.64852668718312,-8.262868470231124,0
hybrid_rag,226,Sensory & Physical,What are the best 'Non-Slip' resources for students with dyspraxia?,"Answer: Staff may find that visual supports such as word walls and learning goals help students with dyspraxia anticipate tasks and maintain engagement. The classroom environment can also play a significant role in supporting focus and reducing anxiety for these students, with simple modifications like soft furnishings and acoustic adjustments making a difference. Predictable routines and accessible resources are additional strategies that support students' ability to concentrate.","Staff may find that visual supports such as word walls and learning goals help students with dyspraxia anticipate tasks and maintain engagement. The classroom environment can also play a significant role in supporting focus and reducing anxiety for these students, with simple modifications like soft furnishings and acoustic adjustments making a difference. Predictable routines and accessible resources are additional strategies that support students' ability to concentrate.","support of dyspraxia in our Sensory and/or Physical Needs Report. Dysgraphia, or
difficulties in writing, has also been proposed as an SpLD. However, the benefit of
dysgraphia as an additional category has been debated, and research shows that there
is an extremely high rate of co-occurrence between dyslexia and writing difficulties
(Döhla, Willmes, & Heim, 2018). Therefore, this current REA will not address dysgraphia
as a separate category but considers writing difficulties within the wider discussion of
identification and support strategies.
Dyslexia is defined as a set of processing difficulties that affect the acquisition of reading
and spelling and affects between 5-10% of the population (Carroll et al., 2025). Dyslexia
has significant heritability (Snowling & Melby-Lervåg, 2016) and difficulties associated
with dyslexia may persist into adulthood (Maughan et al., 2009). The most common

2017). Predictable routines, accessible resources, and well organised learning spaces
support focus and reduce anxiety. Visual supports such as word walls, visual timetables,
and learning goals help students anticipate tasks and maintain engagement. For students
41
with sensory processing differences, such as those with autism, ADHD, or hearing loss,
classrooms can often be noisy and overstimulating, making it difficult to concentrate or
self-regulate (Mansfield and Soni, 2024; Todorov et al., 2022). Simple environmental
modifications, including soft furnishings, acoustic adjustments, and reduction of visual
clutter, can significantly improve learning conditions (Archbold, 2010; Swanwick and
Marschark, 2010).
The MATCH framework (Missiuna, 2004) offers a useful guide for inclusive adaptations:
modifying the task, altering expectations, teaching specific strategies, changing the
environment, and helping through understanding. These principles reinforce the

S. E. (2005) 'Are Specific Language Impairment and
files/Publications/Teaching Assistants/TA Health
Dyslexia Distinct Disorders?', Journal of Speech,
Check.pdf
Language, and Hearing Research, 48, pp. 1378-96; 57.
Adlof, S. M. and Hogan, T.P. (2018) Understanding
62. EEF (2018) 'Teaching and Learning Toolkit: One to one
Dyslexia in the Context of Developmental Language
tuition' and 'Teaching and Learning Toolkit: Small Group
Disorders', Language, Speech and Hearing Services
Tuition', London: Education Endowment Foundation.
in Schools, 49 (4), pp. 762-73. Pea, R. D. (2004) 'The
Social and Technological Dimensions of Scaffolding and
63. Slavin, R. E., Lake, C., Davis, S. and Madden, N. A.
Related Theoretical Concepts for Learning, Education,
(2011) 'Effective Programs for Struggling Readers:
and Human Activity', Journal of the Learning Sciences,
A Best-Evidence Synthesis', Educational Research
13, pp. 423-51;
Review, 6 (1), pp. 1-26; Brooks, B. (2016) 'What Works",0.6822287676247775,0.7718996874880953,0.31777123237522253,0.22810031251190466,3.4145701183957007,-3.955341394015859,-5.130080272565222,0
